index,title,date
6423,Manila Standard ,2000-04-18
6508,Capital Region Firms Decry Oil Costs By Cheryl Clark. ,2000-04-19
6463,Trade Deficit Hits Record. Imports Jumped 1.5 Percent In ... ,2000-04-19
6466,Us Trade Deficit Hits Record Billion In February. ,2000-04-19
6462,Trade Deficit Hits Billion ,2000-04-19
6468,Everyone Loves Citizens Internet From Citizens Communications!,2000-04-19
6479,Daily News ,2000-04-19
6476,Trade Deficit Hits Record Webster. ,2000-04-19
6475,Us Trade Deficit Hits Record Billion ,2000-04-19
6474,Trade ,2000-04-19
6460,Trade Deficit Hits Record Billion In February. ,2000-04-19
6442,The Ups And Downs Of Gasoline Pricing. ,2000-04-21
6437,Page 4b Harlan Daily Enterprise. Trade Deficit Hits Record ... ,2000-04-22
6517,Survey: National Average Down. ,2000-04-23
6513,Gas Price Survey Notes 4-Cent Drop. ,2000-04-24
6522,Survey: Pump Prices Plummeting. ,2000-04-24
6521,Ational Average Gas Price Drops 4 Cents A Gallon ,2000-04-24
6520,Average Gas Price Down Nearly 4 Cents. ,2000-04-24
6519,Survey: National Average Pump Price Down Nearly 4 Cents A Gallon,2000-04-24
6512,Gas Prices Down Nearly 4 Cents A Gallon ,2000-04-24
6514,Survey: Gas Prices Down. ,2000-04-24
6515,Gasoline Prices Fall Tip Leads To Arrests In Nearly 4 Cents ... ,2000-04-24
6471,2000 Explorer 4-Door ,2000-04-25
6470,"Survey Backs Oil Exchange, Says Solon ",2000-04-25
6526,It's All About... Petroleum ,2000-04-26
6472,Today's News-Herald ,2000-04-26
6427,"Finally, Oil Fi. ",2000-04-29
6529,Warm Forecast Boosts Natural Gas Prices 3%. ,2000-04-29
6480,Synthetic Motor Oil Can Be Helpful. ,2000-04-30
6497,Love Your Work. ,2000-05-01
6524,The Pipeline Which Carries Sudan's Crude Oil To Port Bashair ,2000-05-01
6535,Record-Journal ,2000-05-29
6536,Oil Price Hikes Seen In June. ,2000-05-31
6533,Tremendous Boost For Export Earnings. ,2000-05-31
6551,News ,2000-07-02
6648,Congress Calls For Inquiry Of Rising Gas Prices. ,2000-07-03
6640,Saudis Will Sell More Oil. ,2000-07-03
6581,Oil Firms Raked In From 96. By Cynthia D. Balana ,2000-07-03
6588,Opec Objects To Saudi Plan To Pump More Oil. ,2000-07-03
6645,Are We Headed For Another Energy Crisis? ,2000-07-09
6579,Law Of Supply And Demand To Turn In The Consumer's Favor,2000-07-09
6583,Scott Witten. ,2000-07-09
6636,Crude Tumbles Further As Market Awaits New Oil. ,2000-07-09
6549,Times-Union ,2000-07-10
6553,Opec Sees Need To Raise Output. ,2000-07-10
6604,"Use Less Oil, America. ",2000-07-10
6605,Taking The Heat Off Heating Oil Prices. ,2000-07-12
6582,"Page 2 The Robeson Mid-Weekly, Wednesday, July 12, 2000. ",2000-07-12
6617,Gasoline Pipeline Blast Kills 100 In Southern Nigeria. Death ,2000-07-12
6639,Pittsburgh Post-Gazette ,2000-07-12
6615,Lessons To Be Learned From The Recent Gas Crisis. ,2000-07-12
6625,Briefs Oil Prices Surge Nearly 4 Percent. ,2000-07-14
6612,Gas Pump Sticker Shock Not Over. Energy Expert. Press That ,2000-07-14
6609,"Meeting Of Saudis, Opec Unfruitful. ",2000-07-14
6599,Daily News ,2000-07-14
6629,Palo Verde Valley Times ,2000-07-21
6575,Environmentalists Demand Plan Oil Spill Prevention Vital To ... ,2000-07-21
6580,News Sends Crude Oil Prices Down 4%. Signs Show That New ,2000-07-22
6576,Daily News ,2000-07-22
6595,"Caracas, Venezuela. Opec President Warns Of Oil Price Collapse",2000-07-31
6754,The Tuscaloosa News ,2000-11-05
6752,Utah Town Ordinance Requires Gun Ownership. ,2000-11-06
6743,World News In Brief. ,2000-11-06
6723,Oil Tanker Smashes Pier. ,2000-11-06
6758,"Oil Tanker Crashes, Spills 22,000 Gallons. ",2000-11-06
6753,Commodities ,2000-11-08
6740,Alaska Oil Flow Raises Concerns. Breakdowns At Pipeline ... ,2000-11-08
6703,Oil Producers Could Have Biggest Impact On Economy. ,2000-11-08
6716,Consensus Rule Tempers Apec's Free Trade Drive. ,2000-11-09
6744,"Opec's October Output Up 280,000 Barrels A Day. ",2000-11-10
6714,Opec Expected To Forego Crude Oil Production Increase. ,2000-11-11
6756,Record-Journal ,2000-11-12
6720,Daily News ,2000-11-15
6672,News Herald ,2000-11-15
6763,Rising Propane Prices Causing Gas Pains For Customers. ,2000-11-17
6761,Altus Times ,2000-11-17
6721,Richardson Says Opec Needs To Boost Production ,2000-11-19
6698,Iran Blames Us For High Oil Prices. ,2000-11-19
6741,"Us Energy Chief: World Needs Lower, Stable Oil Prices. ",2000-11-19
6707,Conferees Discuss Unstable Oil Prices. ,2000-11-19
6729,Survey: Nationwide Gas Prices Fall 2 Cents Over Past Two Weeks,2000-11-19
6724,Gas Prices. From Page I A. ,2000-11-22
6727,Crews Try To Contain Oil Spill. ,2000-11-26
6719,The Union Democrat ,2000-11-27
6705,"13,200-Barrel Oil Spill Shuts Down Mississippi River Traffic. ",2000-11-27
6713,Warning ,2000-11-27
6759,State Heating Oil. Oil Price Lin Cents Rente An ,2000-11-27
6694,Energy Futures Decline. ,2000-11-28
6695,Oil Spill Shuts Off 26 Miles Of The Mississippi River. ,2000-11-28
6691,Commoditiesreview Energy Futures Decline. ,2000-11-28
6712,Warning ,2000-11-28
6771,Rude Oil Prices Plunge On Iraqi Deal To Resume Exports. In Ill,2000-12-09
6830,How Can They Claim That? ,2001-02-01
6784,Daily News ,2001-02-03
6799,Fires ,2001-02-03
6812,Reaction To Oil Merger Mixed. ,2001-02-06
6814,Reaction To Proposed Oil Firm Sale Is Mixed. ,2001-02-06
6816,Reaction Mixed To Phillips Purchase Of Tosco. Acquisition ... ,2001-02-06
6803,Better Safe Than Sorry. ,2001-02-06
6844,Briefly ,2001-02-06
6850,Phillips Acquisition Concerns Analysts. ,2001-02-06
6811,Merger Creates No. 2 Refiner. ,2001-02-06
6884,Blue Chips Benefit As Dow Closes Higher. ,2001-02-06
6822,Phillips Deal Is Causing Some Worry. Deal May Mean Phillips ,2001-02-06
6823,Markets ,2001-02-06
6824,Analysts Worry About Oil Company's Focus. ,2001-02-06
6793,Wall Street. Tech Stocks Higher Ahead Of Cisco's Earnings. ,2001-02-06
6875,High Gas Prices Could Spell Disaster For Poultry Growers. ,2001-02-07
6870,Publisher Watches Markets From Suffolk. Word Goes Out ... ,2001-02-08
6843,Panel Warns Of Summer Spike In Gas Prices. Take Steps Now: ,2001-02-08
6825,Transportation Panel: Summer May Bring Gas Price Spike. ,2001-02-08
6826,Victorian Honored As State Top High School Volunteer. ,2001-02-08
6813,"Commodities Review. Gasoline, Techs Drive Oil Complex Higher",2001-02-08
6832,Western Kansas World ,2001-02-08
6819,Bangor Daily News ,2001-02-08
6839,Bush Must Sway 7 Gop Senators For Arctic Drilling Plan To Pass,2001-02-09
6791,Commodities Review. Crude Oil And Products Rally; Soybean ,2001-02-09
6866,Professional Ifio. ,2001-02-09
6841,Bush Needs To Sway Senators. ,2001-02-09
6786,Daily News ,2001-02-09
6864,Drilling Plan Hinges On Gop Senators. ,2001-02-10
6834,Ush To Have Tough Sale On Arctic Drilling I. ,2001-02-10
6831,Bush Must Sway Gop Senators On Arctic Drilling. Wildlife ... ,2001-02-10
6856,Arctic Drilling Energy Plan Bush Has To Sway Gop Senators. ,2001-02-10
6855,Ocala Star-Banner ,2001-02-10
6863,Sales Job Awaits Bush On Arctic Drilling. ,2001-02-10
6836,Busn Battles For Arctic Drillm. ,2001-02-10
6865,The Rochester Sentinel ,2001-02-10
6851,Lawrence Journal-World ,2001-02-10
6837,Eugene Register-Guard ,2001-02-10
6842,Bush Faces Opposition On Plan For Alaskan Oi But Some ... ,2001-02-10
6838,Bush Needs To Sway Gop Senators On Drilling. ,2001-02-10
6861,Bush Needs To Sway Gop Senators On Arctic Drilling To Win ,2001-02-10
6862,Bush Must Sway Gop Senators On Arctic Drilling. ,2001-02-10
6828,Jay Saturday. February Id. 2001 World Nation State. Bush ... ,2001-02-10
6821,Bush May Have To Dig For Oil Votes. Some In Gop Oppose ... ,2001-02-10
6796,Energy Future Mostly Lower. ,2001-02-10
6807,Arctic Drilling Meets Republican Key Part Of Bush's. ... ,2001-02-10
6833,Bush Needs To Sway Gop Senators On Arctic Drilling. ,2001-02-11
6880,Rig Count. ,2001-02-11
6795,Surge In Prices Brightening Energy Company Profits New ... ,2001-02-12
6802,Price Fall Killing Negros Coco Industry. ,2001-02-12
6787,Leave Arctic Refuge Alone. Bush Has Plenty Of Attractive ... ,2001-02-12
6887,Local Markets. Mccook Commodities. ,2001-02-13
6876,McCook Daily Gazette ,2001-02-15
6780,Black Gold: There's More Than Just Oil In There. ,2001-02-15
6874,Key Indicators. ,2001-02-15
6810,Energy Independence Elusive. ,2001-02-16
6885,Stocks Fall On Baa News From Teens And Bad News About Inflation,2001-02-16
6867,Bush's Visit To Mexico. ,2001-02-16
6879,Rig Count. ,2001-02-18
6829,Saddam Flouts Sanctions. What Now? Iraq's Illicit Oil Sales ... ,2001-02-18
6800,Alaska Poised For An Old-Economy Boom. Lit Bun Simkus. ,2001-02-19
6852,Soaring Prices Extend To Propane. ,2001-02-20
6849,Feeling The Pinch. Country Living Gets Costlier With Rising ... ,2001-02-20
6790,Warning ,2001-02-20
6848,Executive Mba ,2001-02-20
6847,Eugene Register-Guard ,2001-02-20
6845,Everyone Feeling The Pinch Of Power Crunch. By Brian I 1. ,2001-02-20
6888,Local Markets. Mccook Commodities. ,2001-02-20
6878,Key Indicators. ,2001-02-21
6846,Foes Fight Against Reopening Pipeline. ,2001-02-21
6827,Indonesian Economic Growth Rises To In 4th Quarter. ,2001-02-21
6806,Daily News ,2001-02-22
6886,Key Indicators. ,2001-02-22
6872,Eugene Register-Guard ,2001-02-22
6889,Key Indicators. ,2001-02-24
6853,Propane ,2001-02-24
6840,Rich Says Pardon Was Justi. ,2001-02-25
6820,Gas Prices Drop Except Here. ,2001-02-26
6817,"Xvii Ion Morning Star Tuesday, February. Alaska Plan May ... ",2001-02-26
6883,Average Price Of Gasoline Falls 2.26 Cents In 2 Weeks. ,2001-02-26
6860,Viccook Commodities. ,2001-02-26
6804,Daily News ,2001-02-27
6859,Mccook Commodities. ,2001-02-27
6805,Oil Prices Seen Up P0.19 In March. By Ronnel W. Domingo ,2001-02-27
6881,Local Markets. Mccook Commodities. ,2001-02-28
6871,Trains Derail In Bn. Associated Yards At Post. Press Post Falls. ,2001-02-28
6785,Commodities Review. ,2001-03-01
6792,Commodities Review. ,2001-03-02
6789,Crude Stages Modest Recovery In Trading. ,2001-03-02
6801,Herald-Tribune Editorials... Aid To The Energy Industry. ... ,2001-03-02
6868,Blue Chips Moving Faster Friday. ,2001-03-03
6809,Drilling In The Cathedral Unnecessary Violation Of Life. ,2001-03-03
6891,Altus Times ,2001-03-08
6890,Portsmouth Daily Times ,2001-03-09
6894,Daily News ,2001-03-24
6899,Energy Futures Remain Virtually Unchanged On Bear-Style ... ,2001-03-30
6938,The Vice Presidents Remarks Simply Show That This ... ,2001-05-02
6979,Prudhoe Bay Pipeline Leaks Suggest Caution Before Alaskan ,2001-05-02
6969,The Greenville Leader ,2001-05-02
6975,Give Us Your Opinion ,2001-05-02
6996,Buyers Prefer Tech Shares. ,2001-05-03
7009,Pittsburgh Post-Gazette ,2001-05-03
7003,Stocks End Mixed; Buyers Prefer Technology Shares. Stocks ,2001-05-03
6998,The Markets Wednesday. Buyers Prefer Tech Shares. ,2001-05-03
6918,Petronas Wins Sudan Contract. New Block Near Existing ... ,2001-05-03
6943,Bush Administration Needs To Take Action To Curb Gas Prices,2001-05-04
6901,The Telegraph-Herald ,2001-05-06
6981,Daily News ,2001-05-08
6937,Drivers Fuming At The Pumps. ,2001-05-08
6957,Gas Price Shock Back For The Summer. ,2001-05-08
6958,Times Daily ,2001-05-08
6959,"It's Highly Unlikely To Bit Si. It's Possible, But It's ... ",2001-05-08
6960,"It's Not Worth It, Driving A Cab.. ",2001-05-08
6923,"Guzzle, Trouble. The Real Cause Of High Gas Prices. ",2001-05-10
6987,"It's Mm Not Magic, It's Money. ",2001-05-10
6920,Opinions Ideas. Paul Krugman Searching For Unrefined Truth. ,2001-05-10
6933,Conservation Is Good Energy Strategy. ,2001-05-10
6910,Stop Arctic Drilling. ,2001-05-11
6982,Harkin Calls For Energy Price Probe. ,2001-05-11
6926,Commentary ,2001-05-13
6921,Toledo Blade ,2001-05-14
6970,Bush Says Us. Facing Worst Energy Shortage Since 1970s. ,2001-05-14
6909,"Oil Demand Eases, Gas Going Higher. Price Volatility: ... ",2001-05-14
6995,"Cheney Woos Labor On Energy, Citing Jobs. ",2001-05-15
6968,Energy ,2001-05-15
6925,Money ,2001-05-16
6945,Low Refinery Stocks Propel Gas Prices. By Brad Koss. ,2001-05-16
7006,"Sky-High Gas Prices To Come Down Soon, Expert Says. The ",2001-05-16
6903,Ellensburg Daily Record ,2001-05-16
6976,"Wow Victoria Advocate. Advocate, 17, Bush Gives Energy ... ",2001-05-17
6971,Energy Plan Will Fo On Domestic Production ,2001-05-17
6967,Worse Shortage Since 1970s. ,2001-05-17
6954,From Page. Onenat Ion Id. Bush Says Us. Faces Worst Energy ,2001-05-17
6964,Bush: Us. Is Faces Its. Its Worst Energy Crisis Since-Tim ... ,2001-05-17
6955,Some Say Consumers Belief That There Is A Gas Shortage ... ,2001-05-17
6911,Refineries Help Make Gas Prices Volatile. ,2001-05-17
6953,Warning Of Serious Shortage Will Accompany Energy Plan ... ,2001-05-17
6965,Much-Awaited Bush Energy Plan Will Dismantle Regulatory ... ,2001-05-17
6924,"Real-Time Production Reduces Inventory, Increasing Profits ",2001-05-17
6917,Warning ,2001-05-17
6947,Gasoline ,2001-05-17
6994,"From The Front Page. There Is No Energy Crisis, Experts Say. ",2001-05-18
6992,Bush Touts Energy Plan The Also Offers Tax Incentives On ... ,2001-05-18
6980,Industry Investments Over Time Shortages And Lower Price. ... ,2001-05-18
6974,Bush Pitches Plan To Keep. Lights On President Warns Of Dark ,2001-05-18
6951,Bush: Us Faces Most Serious Energy Shortage. ,2001-05-18
6973,"Bush Touts Energy Plan, Warns Of Darker Future'. ",2001-05-18
7002,"Bush Touts Energy Plan, Warns Of Bleak. ",2001-05-18
7008,Lodi News-Sentinel ,2001-05-18
7000,The Southeast Missourian ,2001-05-18
6991,Bush Introduces His Energy Plan Warns Of Darker Future If ... ,2001-05-19
6966,Energy Prices Put Us. On Brink Of Industrialization ,2001-05-19
6906,Philippine Daily Inquirer ,2001-05-21
6988,Energy-Rich States Get Windfall. ,2001-05-22
6916,Warning ,2001-05-22
6914,Gettysburg Times ,2001-05-22
6928,Commodities ,2001-05-26
6930,Natural Gas Prices Hit 10-Month Low. ,2001-05-26
7007,Smoking Atop Oil Tank Heno Will Decide On Is. Fatal To ... ,2001-05-28
7005,Sheriff: Teen Caused Fatal Blast. ,2001-05-28
6961,Smoking Teen Sparks Crude Oil Tank Explosion ,2001-05-28
6915,Has Suv Owners Looking To Trade. ,2001-05-28
6993,Teen Smoking On Oil Tank Killed In Blast. ,2001-05-28
6972,Academy Will An Mike. Mum New Car Economy Standard. ,2001-05-29
6978,"Israel's Biggest Investor Withdraws From Egypt, Sells Shares ... ",2001-05-30
6940,Egregious Behavior Marion Pulse. ,2001-05-30
6989,"Conoco To Build Oil, Gas Reserves Through Billion Acquisition",2001-05-30
7019,Commodities Review. ,2001-06-19
7014,Light At The End Of The Tunnel. ,2001-06-29
7068,The Deseret News ,2001-07-01
7107,Nation Rising Gas Prices Blamed On Industry. ,2001-07-04
7106,"Opec Cartel Agrees To Keep Pumping Oil At Current Level, ... ",2001-07-04
7105,Portsmouth Daily Times ,2001-07-04
7102,Gas Money. Prices Are Dropping For Fourth Of July Travelers. ,2001-07-04
7128,Un Council Defers Vote On Iraq Smart Sanctions'. ,2001-07-04
7114,Accumulated Billions Of Dollars In Personal Wealth In A Few ... ,2001-07-05
7088,"Thursday, Gas Prices Drop To As Low As. ",2001-07-05
7077,Gas Prices. Report Blames. Owners Of Sport Utility Vehi Cles ,2001-07-05
7072,Region Gas Prices Drop 16 Cents In Carolinas. ,2001-07-05
7074,"The Robesonian, Lumberton, Ncs. 5. Carolinas Gas Prices Back ",2001-07-05
7060,Napocor Tests Coco Fuel In Power Plants. ,2001-07-08
7099,Viva Valero! The Fool Take. ,2001-07-09
7098,Fire Forces Evacuation ,2001-07-10
7070,Economic Rebound Seen. ,2001-07-11
7127,Crook County Valuation Is Up. ,2001-07-12
7057,Energy Ipo Comparisons. ,2001-07-13
7103,International Energy Agency Cuts Forecast For Nil Demand ,2001-07-13
7096,Qstrograph ,2001-07-13
7094,Gas Prices Decline Across The Nation As Supplies Rise. ,2001-07-16
7093,Gas Prices Decline Across The Nation ,2001-07-16
7119,Energy Companies Rough On Investors. ,2001-07-16
7063,"Energy Ipos Rise, Later Tank. ",2001-07-16
7086,Gasoline Prices Drop; Supplies On The Increase. ,2001-07-16
7085,Gas Prices Fall As Supplies Rise. ,2001-07-16
7090,Weather Gas Prices Decline Across The Nation As Today's ... ,2001-07-16
7124,Prepare To Be Shocked By Technology The Government And Big ,2001-07-20
7087,Needed Immediately. Automotive Technician Excellent Pay ... ,2001-07-20
7104,Commodities ,2001-07-20
7110,Cable ,2001-07-20
7064,Energy Futures Higher On Of Possible Opec Cut. ,2001-07-22
7067,Pipelines ,2001-07-22
7054,Reading Eagle ,2001-07-22
7076,Commodity Rdp. Energy Futures Higher. ,2001-07-24
7073,Opec Members Consider Slashing Crude Oil Production ,2001-07-24
7113,Stocks ,2001-07-24
7117,Energy Futures Higher On News Of Possible Opec Cut. ,2001-07-24
7069,Business Wwwtuscaloosanewscom Opec Acts Suddenly To Try To ,2001-07-25
7116,Advantage ,2001-07-25
7045,Beaver Country Times ,2001-07-25
7075,Venezuela Says Opec Output To Be Cut. ,2001-07-25
7044,Allegheny Times ,2001-07-25
7138,Commodities ,2001-08-09
7133,'You're Outta Here. ,2001-08-16
7139,India Firm Seeks Partner For Refinery. ,2001-08-23
7147,Oil Futures End August On An Upbeat Note. ,2001-09-01
7202,Natural Fine. ,2001-09-01
7207,Nebraska Firm Turns Milkweed Into Moneymaker. Nat Momv Of ,2001-09-02
7228,Washington Week Bush Prepares For Budget Battle. ,2001-09-02
7199,Dow Ends The Week Slightly Up. ,2001-09-02
7154,Why Are We Poisoning Our Own People? ,2001-09-05
7241,"New Straits Times, Wednesday, Si Ll Mill. ",2001-09-05
7209,Regulators Ok Chevron Acquisition Of Texaco. ,2001-09-05
7204,Oil Tank Explosion Kills One. ,2001-09-05
7200,The Sundance Times ,2001-09-06
7249,Airliner Sale To China Inked. ,2001-09-09
7233,Stocks Slide Across World In Reaction ,2001-09-11
7173,'They Said It Would Be A Huge And Unprecedented Attack But ,2001-09-11
7226,Harlan Daily Enterprise ,2001-09-17
7198,Assessing Boo ,2001-09-17
7176,Markets ,2001-09-18
7248,Gas Prices Drop 2 Cents As Americans Shun Travel. ,2001-09-23
7245,Gas Prices Drop; Demand Is Weak. ,2001-09-24
7246,The Union Democrat ,2001-09-24
7247,Gas Prices Fall 2 Cents. ,2001-09-24
7240,The Hour ,2001-09-24
7218,World Bahrain Approves Oil Exploration Plans. ,2001-09-24
7194,Opec To Review Crude Oil Quotas. ,2001-09-24
7181,Opec To Keep Crude Oil Output Steady. ,2001-09-24
7197,Drive It Forever. Drive Smarter; Keep Oil Needs Down. ,2001-09-29
7221,Crews Cleaning Oil-Like Spill In Corpus Christi. ,2001-09-30
7253,Sarasota Herald-Tribune ,2001-10-08
7252,Commodities Review. ,2001-10-12
7339,Commodities ,2001-11-01
7344,Verdict Thrown Out. Court Strikes Down $5 Billion Damages. ,2001-11-01
7343,Oil Prices In Short Term. ,2001-11-05
7332,Big 3 Urged: Cut Prices Now. ,2001-11-05
7334,Alaskans Angered By Exxon Decision ,2001-11-07
7349,Signs Point To Gas Price Volatility. ,2001-11-07
7355,Diesel Price Rollback Must Be The Same As Gasoline. ,2001-11-07
7270,Rockovich Investigating Claims Of Valdez Cleanup Workers. ,2001-11-07
7357,5 Billion Award Said To Be Excessive. Court Tosses Exxon ... ,2001-11-08
7348,Us Appeals Court Lowers Exxon Valdez Damages. ,2001-11-08
7367,November 2001 The Tuscaloosa News. I 3a. Nation World. $5 ,2001-11-08
7346,Court Strikes Down $5 Billion Verdict In Exxon Valdez Case. ,2001-11-08
7345,Court Strikes Award In Exxon Spill. Billion Ruled Excessive. ,2001-11-08
7358,Court Strikes Down $5 Billion Damages In Exxon Valdez Case,2001-11-08
7361,Court Rejects Exxon Damages. ,2001-11-08
7342,Court Verdict In Exxon Case Angers Alaska. By Mike Chambers,2001-11-08
7335,The Victoria Advocate ,2001-11-08
7362,Billion Penalty Against Exxon Ruled Excessive. The ... ,2001-11-08
7333,Court Tosses $5 Billion Verdict Against Exxon ,2001-11-08
7356,The Daily Gazette ,2001-11-08
7347,The Southeast Missourian ,2001-11-08
7327,The Albany Herald ,2001-11-08
7310,Gasoline Prices Decline As Supply Remains High. ,2001-11-08
7325,Court Overturns $5b Exxon Valdez Award. ,2001-11-08
7260,Lawyers Probe Health Claims Of Exxon Valdez Cleanup Workers,2001-11-08
7313,Beaver Country Times ,2001-11-08
7320,Court Nixes Verdict In Exxon Case. Measure A. Lower Court ,2001-11-08
7318,Exxon Valdez Ruling Irks Fishermen. ,2001-11-08
7322,Kingman Daily Miner ,2001-11-08
