Rank,Movie,Date,Total Sales,Sales Share,Cumulative Sales,Total Attendance,Cumulative Attendance,Screen Count,Show Count,Country,Production Country,Production Company,Distributor,Level,Genre,Director,Actor
4417,스노우 비스트,2017-09-28,2000,0.0,2000,1,1,1,1,미국,미국,nan,(주)시네마리퍼블릭,15세이상관람가,"공포(호러),SF",브라이언 브로우,"존 슈나이더,제이슨 런던"
4417,스릴정사:은밀하게 깊숙이,2017-10-31,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네지메 지로,nan
4417,스와핑 : 친구부부의 쾌락 2,2018-08-16,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"정완경,안상진",nan
4417,스와핑 : 친구부부의 쾌락 2 무삭제,2018-11-12,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,nan
4417,스와핑 : 친구의 아내 2 무삭제,2018-11-20,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,유해,이은미
4417,스와핑 : 형의 여자,2017-08-17,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,하즈키 노조미
4417,스와핑 : 형의 여자 무삭제판,2018-01-09,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,nan
4417,스와핑 민박집- 무삭제판,2018-11-28,1000,0.0,1000,1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박은수,nan
4417,스와핑 하던  무삭제,2017-10-31,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,명석환,"주예빈,백세리"
4417,스와핑: 교수와 제자들,2019-04-17,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이정,nan
4417,스와핑:아내가 다른 남자와 하 있다,2018-03-28,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네지메 지로,nan
4417,스와핑:욕구불만 형수,2018-08-16,7000,0.0,7000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나쿠루 하라다,nan
4417,스타킹 찢긴 유부녀의 속살,2019-03-11,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토리하마 히로시,nan
4417,스태미나 일본 정식집,2019-06-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),나 아츠시,nan
4417,스트라이크 원,nan,1000,0.0,1000,1,1,1,1,미국,미국,nan,nan,nan,"액션,범죄,드라마",nan,nan
4417,스티븐 시걸의 테이큰 파이널,2019-07-10,6000,0.0,6000,1,1,1,1,홍콩,홍콩,nan,(주)도키엔터테인먼트,15세이상관람가,액션,마티외 웨슐러,스티븐 시걸
4417,스파이: 외인부대 잠입작전,2017-08-21,5000,0.0,5000,1,1,1,1,러시아,러시아,nan,(주)소나무픽쳐스,15세이상관람가,액션,알렉세이 페옥티스토프,nan
4417,스페이스 인커밍,2019-01-10,5000,0.0,5000,1,1,1,1,미국,미국,nan,라온아이(주),15세이상관람가,"액션,SF",에릭 자라고자,스콧 앳킨스
4417,시간위示間威,nan,5000,0.0,5000,1,1,1,1,한국,한국,nan,nan,nan,다큐멘터리,nan,nan
4417,시니스터 스쿼드,2018-12-16,1000,0.0,1000,1,1,1,1,미국,미국,nan,(주)케이알씨지,15세이상관람가,"액션,판타지",제레미 M. 인맨,nan
4417,시부야 갸루걸 실신마사지,2018-05-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,nan
4417,시수옥:감금된 소녀들 파트1,2017-09-06,2000,0.0,2000,1,1,1,1,일본,일본,nan,위드 라이언 픽쳐스,청소년관람불가,"공포(호러),스릴러",조조 히데오,"카타야마 모에미,타치바나 안나"
4417,시수옥:감금된 소녀들 파트2,2017-10-23,5000,0.0,5000,1,1,1,1,일본,일본,nan,위드 라이언 픽쳐스,청소년관람불가,"공포(호러),스릴러",조조 히데오,nan
4417,시아버지:며느리의 간호,2018-02-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",레이 오자키,nan
4417,시아버지는 음란 마초,2018-12-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모 죠지,키리하라 아즈사
4417,시아버지와 두 며느리 무삭제판,2017-09-21,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김민식,nan
4417,시아버지와 며느리:참을 수 없는 ,2018-07-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,nan
4417,시아버지의 욕정,2018-11-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,마키 쿄코
4417,시아의 몽정기,nan,5000,0.0,5000,1,1,1,1,한국,한국,nan,nan,청소년관람불가,멜로/로맨스,김다니엘,nan
4417,시아의 몽정기-무삭제,2018-09-07,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐,스마일컨텐,청소년관람불가,멜로/로맨스,김다니엘,nan
4417,시크릿 파트너스,2018-04-30,1000,0.0,1000,1,1,1,1,미국,미국,nan,주식회사 레드아이스,청소년관람불가,스릴러,안드레 고,"조안나 크루파,아만드 아산테,도미니크 스웨인"
4417,식탁에서 유혹하는 유부녀들,2017-09-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,nan
4417, 배틀로얄:극 소년원,2019-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"액션,드라마",야마가 타카유키,nan
4417, 배틀로얄:극 소년원2,2019-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"액션,드라마",야마가 타카유키,nan
4417,신디케이트 : 라스트 마피아,nan,1000,0.0,1000,1,1,1,1,미국,미국,nan,nan,15세이상관람가,"액션,범죄",저스틴 챔버스,마이클 러너
4417,신밧드와 복수의 여신들,2017-12-21,2000,0.0,2000,1,1,1,1,미국,미국,nan,(주)케이알씨지,15세이상관람가,"판타지,액션",스콧 휠러,nan
4417,신어우동,2017-09-21,3000,0.0,3000,1,1,1,1,한국,한국,너바나 필름,(주)컨텐 빌리지,청소년관람불가,멜로/로맨스,김태수,이진호
4417,신오오쿠보이야기:마이네임,2017-11-22,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,12세이상관람가,드라마,후지와라 켄이치,nan
4417,신임여교사 미숙한진로지도,2017-08-29,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,하뉴켄지,후루카와 이오리
4417,신 여직원 길들이기,2018-11-20,2000,0.0,2000,1,1,1,1,일본,일본,nan,(주)레드언더미디어,청소년관람불가,nan,아사기리 키요시,nan
4417,신입사원(무삭제판),2018-05-15,5000,0.0,5000,1,1,1,1,한국,한국,(주)가온콘텐,(주)가온콘텐,청소년관람불가,"멜로/로맨스,드라마",한동호,nan
4417,신혼2년차의 비밀촬영,2019-03-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,nan
4417,신혼부부,2018-03-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,나카메구로 코우지,무카이 아이
4417,신혼부부의 성생활 무삭제,2018-11-13,5000,0.0,5000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,nan
4417,신혼인 형수를 노려라,2018-05-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지타 야스오,nan
4417,실신직전 마사지,2018-07-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,nan
4417,실연난교 세자매-내남자가 좋아,2019-03-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,nan
4417,실연을 달래주는 새엄마,2019-04-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사루,nan
4417,실전 에로틱 작업기,2018-10-02,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사카타 히로키,nan
4417,실제로 소장당한 청순녀,2019-01-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,히로아키,타카스기 마리
4417,실화 불륜서클 유출영상,2017-12-14,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지모리 카나,nan
4417,실화 섹스전화상담,2018-10-02,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아카바네 류지,nan
4417,심령 식당:잔인한 만찬,2017-11-22,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"공포(호러),드라마",다이치로 나츠메,nan
4417,심룡계약,nan,1000,0.0,1000,1,1,1,1,중국,중국,nan,(주)리틀빅픽쳐스,nan,"액션,판타지",이아동,nan
4417,심야 비밀 마사지,2018-09-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),코지마 유키오,nan
4417,싸이코 킬러: 잭 더 리퍼,nan,1000,0.0,1000,1,1,1,1,미국,미국,nan,nan,청소년관람불가,"범죄,스릴러",짐 오레어,짐 오레어
4417,쓰레기 버리는 노브라 아줌마,2018-02-28,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,크왓치,사이조 루리
4417,아게하의 나체공연,2018-12-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사카키 히데오,nan
4417,아내 거유친구의 느끼는 표정,2019-03-15,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,"성인물(에로),드라마",오자키 히로코우지,유즈키 마리나
4417,아내가 남자에게 안기는 이,2018-11-02,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이즈미 류지,nan
4417,아내는 다른 남자가 있다,2018-09-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이즈미 유스이,nan
4417,아내들의 속사정,2018-01-11,2000,0.0,2000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,nan,"최석원,최석원","아리,윤상두"
4417,아내를 바꾸다 무삭제,2018-01-16,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,김무원,백세리
4417,아내를 빌려드립니다,2018-10-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미 타로,nan
4417,아내를 빌려준 ,2017-10-02,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,nan
4417,아내보다 이쁜 아내의 엄마,2019-04-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),베타 타카오,nan
4417,아내의 101번째 결혼,2017-11-20,5000,0.0,5000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)레드언더미디어,청소년관람불가,멜로/로맨스,최석원,"이채담,유리"
4417,아내의 나쁜 섹스,2018-10-11,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,nan
4417,아내의 나쁜 섹스 무삭제판,2018-12-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,nan
4417,아내의 동창회 무삭제,2017-10-31,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,이리단,nan
4417,아내의 마사지:터져버린 샘물,2017-09-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카 아츠코,nan
4417,아내의 맛 무삭제판,2019-04-22,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,nan
4417,아내의 몸은 남편의 것,2018-11-09,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아카바네 류지,nan
4417,아내의 몸,2018-03-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,크왓치,카자마 유미
4417,아내의 미인 엄마,2018-12-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),와타나 나카오,nan
4417,아내의 불륜:아이를 낳 싶어요,2018-01-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,nan
4417,아내의 비밀스러운 아르바이트,2018-02-28,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,아이카
4417,아내의 성접대,2019-03-05,5000,0.0,5000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,드라마,나기라 겐조,nan
4417,아내의 섹스 프랜드,2018-04-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,긴다이치 코고로,미하라 호노카
4417,아내의 섹스:남편의 승진을 위해,2017-08-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,nan
4417,아내의 섹시한 직장동료,2018-12-14,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다카사카 유타카,nan
4417,아내의 속사정,2019-04-24,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,시즈카만,사와무라 레이코
4417,아내의 아르바이트,2017-08-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",K.웨스트,nan
4417,아내의 애인 2 무삭제,2018-09-21,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,nan
4417,아내의 언니,2018-11-30,2000,0.0,2000,1,1,1,1,일본,일본,nan,(주)레드언더미디어,청소년관람불가,멜로/로맨스,아카바 키쿠지로,nan
4417,아내의 엄마 2,2019-01-25,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김빛나,이채담
4417,아내의 엄마 무삭제,2018-11-08,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,임현태,nan
4417,아내의 엄마들,2018-12-07,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,nan
4417,아내의 엄마들(감독판),2019-01-11,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,nan
4417,아내의 욕망:거대한 그것,2017-07-26,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미 타로,nan
4417,아내의 욕정을 뚫어준 배관공,2018-04-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미 타로,nan
4417,아내의 욕정을 풀어준 편집장,2018-12-21,2000,0.0,2000,1,1,1,1,일본,일본,nan,(주)레드언더미디어,청소년관람불가,nan,치바 다이스케,nan
4417,아내의 음란한 성욕,2019-03-29,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)트루에버,청소년관람불가,성인물(에로),시스위 우수바,nan
4417,아내의 젊은 엄마,2018-01-04,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),nan,nan
4417,아내의 질펀한 스캔들,2019-06-11,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미 타로,nan
4417,아내의 폭풍불륜,2017-07-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),긴 류지,nan
4417,아내의 하반 - 가죽소파,2018-03-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아카바네 류지,nan
4417,아들 친구에게 당하는 엄마,2017-07-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카리노나 마이,nan
4417,아들의 미인 여교사,2018-01-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),nan,nan
4417,아로마마사지 교육사,2018-11-02,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),나 아츠시,nan
