title,date
Gasoline Prices Dip Half A Cent Nationally. ,1999-10-07
Gasoline Prices Din ,1999-10-25
Coffee Futures Drop In Heavy Trading. ,1999-10-14
The Tuscaloosa News ,1999-10-24
"Crude, Energy Futures Make Sharp Jump. ",1999-10-13
"Nation Crude Oil Prices Fall, So Gas Prices Drop. ",1999-10-11
Gasoline Prices Dip. ,1999-10-25
"Iran, Iraq Increase Oil Output. Demand Expected To Increase, ",1999-10-12
Oil Market Strong. ,1999-10-12
Nation ,1999-10-25
Business Highlights. ,1999-10-09
Daily News ,1999-10-08
Opec Oil Output Jumps. Production Increases Haven't Cut Into ,1999-10-11
Oil Output Increasing; Lower Prices Offset. ,1999-10-12
Opec Boosts Crude Oil Output. ,1999-10-12
Gazette Ll! Daily Ill. Daily Monday October 4. Brother Oil ... ,1999-10-04
Cold Snap Boosts Natural Gas Futures. ,1999-10-02
"Wal-Mart Add Stores, Centers Next Year. ",1999-10-06
Lawrence Journal-World ,1999-10-21
The Vindicator ,1999-10-04
Portland Now Largest Port In New England ,1999-10-28
Heating Oil Costs Will Continue To Rise. ,1999-10-09
Brother Oil Tycoons Battle In Tulsa Court Over Family Company,1999-10-05
Daily News ,1999-10-23
Sources: Koch Will Pay $35m To Settle On Oil Spills. ,1999-10-17
Federal ,1999-10-05
South Korea's Money Markets Worry Over Interest Rate Hike. ,1999-10-04
Decline In Demand Causes Gas Prices In Drop 2 Cents At The Pump,1999-10-25
Ocala ,1999-10-27
Lawrence Journal-World ,1999-10-11
Illegal Waste Disposal: Two Charged. By ,1999-10-29
"Oil Supply Drops, Price Rises. ",1999-10-14
Apple Kochs ,1999-10-03
Stocks Tumble Aaain ,1999-10-14
Stocks Drop For Second Day As Profits Look Weaker. ,1999-10-14
Oil Spills. ,1999-10-12
Star-News ,1999-10-04
News Around. ,1999-10-28
Oil Prices Drop. ,1999-10-12
"If Anything, Us. Gas Prices Aren't High Enough. ",1999-10-20
"Shell Pumping Rm12b Into Oil, Gas Production ",1999-10-14
Hospital ,1999-10-15
From Wire Reports Oil Tank Explosion Injures 2 In Oklahoma. ,1999-10-29
"Thursday October, 199. ",1999-10-02
World Opec Countries Increase Oil Output. ,1999-10-12
Gable ,1999-10-07
The Daily Gazette ,1999-10-07
Nation Six College Students Killed Along Texas Highway. ,1999-10-11
Federal Regulations Would Allow The Landfill To Take In As ,1999-10-01
Market Watch. ,1999-10-17
Lakeland Ledger ,1999-10-26
"Boeing Lifts The Dow, But Broader Market Lags Behind. ",1999-10-15
An Inn For The Millennium. ,1999-10-15
Market Watch. ,1999-10-14
Oil Prices. ,1999-10-16
Subsidiary Hedging In Fuel Derivatives. ,1999-10-22
Economy ,1999-10-20
Times Daily ,1999-10-09
Daily News ,1999-10-15
Commodities Cme 5me. ,1999-10-21
Governor Signs Two More Death Warrants. ,1999-10-07
Ns Fronts. World ,1999-10-12
Daily News ,1999-10-14
The Victoria Advocate ,1999-10-03
The Free Lance-Star ,1999-10-03
Rading Erases Hursday Dow Osses By Midday. ,1999-10-08
Rising Gas Prices Hitting Hoosiers. ,1999-10-06
The Rochester Sentinel ,1999-10-06
Long-Term Outlook Of Futures Market Bright. ,1999-10-25
Hotel Hearing In Stonington Comes To End. ,1999-10-12
5.35% Apy. ,1999-10-30
"Soybean Futures Fall, Gold Finishes Higher. ",1999-10-02
Editorialletters.. Test Ban Treat. War Of Words. Ivri ,1999-10-13
Key Indicators. ,1999-10-21
The Tuscaloosa News ,1999-10-16
Key Indicators. ,1999-10-23
The Deseret News ,1999-10-15
Bravada Provides Big Load Of Value. ,1999-10-01
Key Indicators. ,1999-10-07
Eport Damages Technology Shares. ,1999-10-13
Key Indicators. ,1999-10-02
Rise In Crude Likely To Mean Higher Heating Costs In Us. ... ,1999-11-16
Gainesville Sun ,1999-11-19
Today's News-Herald ,1999-11-09
Crude Oil Futures Rise Of Latest Report. ,1999-11-25
Unauthorized Trades Cost Firm $160 Million ,1999-11-30
Petroleum Price Spike May Be Short-Lived. Un Leader Predicts ,1999-11-24
"Michigan Oil, Gas Pipeline Spill Expected To Take Years To ",1999-11-12
Lundington Daily News ,1999-11-12
Crude Oil Futures Surge; Natural Gas Plunges. Holiday ... ,1999-11-23
"Gas Costs, Airfares Are Expected To Swell. By Dave. Carpenter",1999-11-19
Use Oil Reserve To Tame Opec. ,1999-12-09
"Oil Producers, Purchasers Eye Koch Trial. ",1999-12-20
Gas ,1999-12-14
Crude Prices In Asia Firmer As New York Stocks Drop. ,1999-12-16
Oil Producers Eye Koch Trial. ,1999-12-20
In-Iraq Deal Helps Trim Gas Price. ,1999-12-14
Gas Prices: Crude Oil Prices Continue To Rise. ,1999-12-16
Compare Our Kali's. ,1999-12-01
Shopping ,1999-12-20
Rnce Caps Considered For Rising Cost Of Oil. ,1999-12-10
Iraq Sets New Date For Crude Oil Exports. ,1999-12-17
Amoco Hopeful Of Deal. Approval ,1999-12-04
New Straits Times ,1999-12-31
Amoco Hopeful Of Deal Approval.... ,1999-12-02
The Daily Gazette ,1999-12-28
Strong Crude Prices Keep Gas Prices High. ,1999-12-06
Iraq To Resume Crude Oil Exports. ,1999-12-15
Petronas Investments Rise. Purchases A 25pc Stake In ... ,1999-12-07
Times-Union ,1999-12-10
Wholesale Prices Rise Modestly. ,1999-12-10
"Modest Rise In Wholesale Prices Noted, But Inflation Still ... ",1999-12-10
Wholesale Prices Rise In November. ,1999-12-10
The Argus-Press ,1999-12-10
Us Ready To Sell Emergency Oil In Case... By Tont Doggett He ,1999-12-09
"Cagle's Inc. Feed Mill Tower, Left, And Grain Silos Are... ... ",1999-12-12
Observer-Reporter ,1999-12-11
"Wholesale, Energy Prices. ",1999-12-11
Observer-Reporter ,1999-12-11
High ,1999-12-11
Crude Oil Plummets After Un. Vote ,1999-12-12
I Iraq Sets New Date For Exporting Its Oil. ,1999-12-16
Advantages Of Soya Bean Oil. ,1999-12-05
Ind Of Koch Rial Nears. ,1999-12-10
New Straits Times ,1999-12-22
In Brief. Inflation Up For Month. ,1999-12-11
Lakeland Ledger ,1999-12-11
Iraq Sets New Date For Its Oil. ,1999-12-16
World News. In In Brief. Iraq Sets New Date For Exoortine Oil. ,1999-12-15
Iraq To Resume Oil Exports. ,1999-12-16
Trade Deficit Hits Another Record. ,1999-12-17
By Terry Maxon ,1999-12-19
Fuel Prices Dropping; Little Sign Of Y2k Panic. ,1999-12-20
Nationworld Highlights ,1999-12-20
Lodi News-Sentinel ,1999-12-20
Gasoline Prices Down Nalj-Penny; Little Sign Of Y2k ... ,1999-12-20
"Thai Oil Refinery Fire Rages. On, Four Dead. ",1999-12-04
See Pnces Steadying. ,1999-12-14
Gasoline Prices Higher Than A Year Ago. ,1999-12-12
State's Travelers Are Paying More At The Pump Than In 98. ,1999-12-16
Committee To Idaho Ag: Seek Federal Help Over Gas Costs. ,1999-12-22
Oil Futures Edge Higher. ,1999-12-14
"Trade Deficit Hits New Record As Short Falls With Japan, ... ",1999-12-16
Us Trade Deficit Hits Another Billion By Crutsinger Global ... ,1999-12-16
"Ftc Staff Backs On Arco Deal, Sources Say. ",1999-12-02
Koch Trial Goes To Jury. ,1999-12-14
State National Briefs. ,1999-12-02
Home Heating Oil Prices Continue To Rise In Maine. ,1999-12-01
The Tuscaloosa News ,1999-12-19
Inflation Nudges Upward. ,1999-12-13
Opinion ,1999-12-14
"Oil, Gas Production Down From Last Year. ",1999-12-09
Oil Bill Pushes Trade Deficit To New Record. ,1999-12-17
Oil Price Fuels Rise In Deficit. ,1999-12-17
Planned Dutchgold Sale Sparks Big Drop In Prices. ,1999-12-08
"Century Clips. Politics, Economics, Culture And Sports This. ",1999-12-21
"Us Hits New High In Trade Deficit, Led By Oil. ",1999-12-13
"Us Hits New Hidi In Trade Deficit, Led By Oil. ",1999-12-10
Nation's Trade Deficit Sets Another Record In Latest Report. ... ,1999-12-17
Us Trade Deficit Hits Another High. I Lie On Lists Had Hoped ,1999-12-17
Us Trade Deficit Hits Record. ,1999-12-17
Us Trade Deficit Hits Another Record. ,1999-12-17
Recon ,1999-12-18
I Injured In Fire Iboard Oil Barge. ,1999-12-16
Trade Deficit Sets Another Record. ,1999-12-17
Prices Overall Show In ,1999-12-11
Observer-Reporter ,1999-12-17
I Imports Send Send Trade Deficit Soaring. ,1999-12-17
Us Trade Deficit Hits Another Monthly Record. ,1999-12-17
Us Trade Deficit Hits Another High. ,1999-12-17
Us Trade Deficit Hits Another Monthly High. ,1999-12-17
Us Trade Deficit Hits High Point. Economy Continues To Grow ,1999-12-16
Us Trade Deficit Hits High Point. Economy Continues To Grow ,1999-12-17
Trade Deficit Widens. Arrangements Are By The New Haven ... ,1999-12-16
Region Pearl Harbor: Chief Received Medal Of Honor Posthumously,1999-12-07
Valley Girls Fall To Winamac. I Page 1e Newswrap. Trade ... ,1999-12-16
Us Airways-Ubwa Pact Overs Candada. Staff ,1999-12-16
News Fronts. World ,1999-12-15
McCook Daily Gazette ,1999-12-14
Sunflower Oil 5.77. Sunflower Others 9.54 Crude Oil Prices ... ,1999-12-28
'97 Ford Supercar. ,1999-12-23
Sunflower Oil 5.58 Sunflower. ,1999-12-21
Soybeans Rise On Brazil's Hot Dry Weather. ,1999-12-22
Past And Present. ,1999-12-31
Times-Union ,1999-12-14
Corn ,1999-12-07
Soybean Prices Fall. ,1999-12-09
Lodi News-Sentinel ,1999-12-30
Oats Sunflower Oil Sunflower Others. ,1999-12-06
"To Boost Delivery Rates Because Of Higher Labor, Fuel Costs",1999-12-30
Airlines Hope Prosperous 2000. ,1999-12-29
20 Hi Km. Nam Ne... Unwanted Gifts Going On Ebay Cargo ,1999-12-29
Conservation And Reinvestment. ,1999-12-16
Stocks ,1999-12-16
Stocks Were Mixed In Early Trading. ,1999-12-16
Fisheater Free. ,1999-12-19
Gasoline Prices Down Half-Cent. ,1999-12-20
Corn Mho Somu. Dais Sum Mid. Sum'i Ollll Us. ,1999-12-03
Video Services. ,1999-12-05
Travel Airlines Expect Better Year In 2000. ,1999-12-31
The Victoria Advocate ,1999-12-26
Philippine Daily Inquirer ,2000-01-05
Gov't Moves. ,2000-01-06
Oil Prices Back At Highest Levels Since Gulf War. 7 Think ... ,2000-01-19
Oil Firms To Raise Prices Next Month. By Christine A. ... ,2000-01-27
"Local On Dealers Say Prices On Downswing. In Contrast, Us. ",2000-01-31
Oil At Highest Price Since Gulf War Fuel Cost. ,2000-01-20
Bright Outlook For Mastek. Company Set To Start Crude Oil ... ,2000-01-24
Pittsburgh Post-Gazette Monday. January 2000. National It. ... ,2000-01-31
High-Tech Boom Lessens Effects Of Oil Prices. Oil Closes In ,2000-01-22
Refinery Has Potential Buyers With Plant Nearing Closing Day,2000-01-31
Gas Prices May Fall Sooner Than Expected. Oil Futures Prices ,2000-04-11
Suppliers Rollback In Fuel Prices Seen Urged To Move To,2000-04-07
High Oil Prices Make Quarter A Gusher For Oil Companies. ,2000-04-17
Manila Standard ,2000-04-18
Manila Standard ,2000-04-15
Survey Shows 58 Percent Of People Want Oil Exchange. ,2000-04-27
"Underscores Tom Oil Analyst Merchant Air, That Opec. Crude ",2000-04-15
"Finally, Oil Fi. ",2000-04-29
Oil Firms Rule Out Price Cut. ,2000-04-14
Today's News-Herald ,2000-04-01
Foreign Oil Bill Pushes Trade Deficit To Billion In February. ,2000-04-20
Oil Imports Cause Jump In Deficit. The Disparity Balloons To ,2000-04-20
Computers And Crude Push Us. Trade Deficit To Record. ,2000-04-20
The Albany Herald ,2000-04-07
Gas Prices. ,2000-04-07
Petroleum Prices Push Trade Deficit To New High. ,2000-04-20
Au Cheaperbysummer? Government Predicts Lower Gas Prices For ,2000-04-08
Page 4b Harlan Daily Enterprise. Trade Deficit Hits Record ... ,2000-04-22
Gas Prices Now Seen Dipping This Summer. ,2000-04-07
4a Fuel Lower Gas Prices May Arrive For Summer. ,2000-04-07
Pittsburgh Post-Gazette Friday. April 2000. National Gas ... ,2000-04-07
Government Reverses Stand; Pre Dicts Lower Gas Prices This ,2000-04-09
The Ups And Downs Of Gasoline Pricing. ,2000-04-21
Energy Officials Give Improved Gas Forecast. ,2000-04-07
Up 6.5 Percent From Previous Month. Oil Costs Help Pump Up ,2000-04-20
Government Predicts Lower Gas Prices This Summer As Fuel ,2000-04-07
Gas Prices: Motorists Still Will Pay About 25 Percent More ... ,2000-04-07
Manila Standard ,2000-04-10
We Have Good Reasons To Whine. ,2000-04-09
Luck Or Savvy? Both. T S Either President Erap Is Plain ... ,2000-04-11
Gas ,2000-04-07
Crude Oil Recovers. ,2000-04-12
Surges ,2000-04-20
Government Predicts Lower Center To Study Cancer Gas Prices ,2000-04-07
Officials Foresee Lower Summer Gas Prices. ,2000-04-07
Trade Deficit Sets Record. Economists The Highest Since ... ,2000-04-20
Prices Ease As Crude Oil Costs Dip. ,2000-04-10
Pump Prices Ease As Crude Oil Costs Dip. ,2000-04-09
Finding A Little Relief At The Gas Pump. ,2000-04-04
Warm Winter Cutting Into High Oil Prices. ,2000-04-10
Trade Deficit Hits Record Billion In February. ,2000-04-19
Gas Price Forecast Revised. ,2000-04-03
Trade Deficit Hits Billion ,2000-04-19
Trade Deficit Hits Record. Imports Jumped 1.5 Percent In ... ,2000-04-19
Baker On Real Estate Don't Guess Your Home Value. ,2000-04-11
Prices ,2000-04-20
Us Trade Deficit Hits Record Billion In February. ,2000-04-19
Trade Deficit Hits Record Billion ,2000-04-20
Everyone Loves Citizens Internet From Citizens Communications!,2000-04-19
Herald-Journal ,2000-04-20
"Survey Backs Oil Exchange, Says Solon ",2000-04-25
2000 Explorer 4-Door ,2000-04-25
Today's News-Herald ,2000-04-26
Cit Sets $29b. ,2000-04-20
Trade ,2000-04-19
Us Trade Deficit Hits Record Billion ,2000-04-19
Trade Deficit Hits Record Webster. ,2000-04-19
Dereliction Of Duty In Jueteng Summit. ,2000-04-13
Briefs Nergy Futures Lixed Thursday. ,2000-04-14
Daily News ,2000-04-19
Synthetic Motor Oil Can Be Helpful. ,2000-04-30
Today's News-Herald ,2000-04-13
Chechen Rebels Continue Attacks. ,2000-04-10
Ships More. ,2000-04-11
Letters From Readers. ,2000-04-07
Record-Journal ,2000-04-02
Gas Prices Ease Is Oil Costs Dip. ,2000-04-10
Stock Concerns Chill Copper Prices. ,2000-04-18
Free Market Decisions Will Nation Needs To Quickly Determine ,2000-04-01
President Criticizes Congress Over Oil. ,2000-04-02
Heating Oil Reserve Wins House. Suddort ,2000-04-13
"Bush, Oil Business Have Been Good To Each Other. ",2000-04-02
Commodities ,2000-04-11
Forecast: Gas Price To Fall In Summer. Expected Average: Si. ,2000-04-07
Gas Prices May Begin Edging Downward. ,2000-04-10
February Had Record Trade Gap. ,2000-04-20
Bush And Oil Business Have Been Good To Each. ,2000-04-02
Love Your Work. ,2000-05-01
Gas Prices Expected To Decline. ,2000-04-07
"Public Transportation Not An Option Angelenos, Stuck On ... ",2000-04-02
Months ,2000-04-12
Nation ,2000-04-02
Pump Prices Ease As Crude Oil Costs Dip. ,2000-04-10
Japan's Current Account Surplus Up For First Time In 1 3 Months,2000-04-12
Prices At Pump Ease As Crude Oil Costs Dip. ,2000-04-10
The Tuscaloosa News ,2000-04-07
Today's News-Herald ,2000-04-09
Oil Price Fixers Have Our Economic Health In Their Hands. ,2000-04-08
Capital Region Firms Decry Oil Costs By Cheryl Clark. ,2000-04-19
Vi Peak Later This. Mont ,2000-04-07
Market Dive. Hits Oil. Futures ,2000-04-05
Nation ,2000-04-08
Gas Prices Down Nearly 4 Cents A Gallon ,2000-04-24
Gas Price Survey Notes 4-Cent Drop. ,2000-04-24
Survey: Gas Prices Down. ,2000-04-24
Gasoline Prices Fall Tip Leads To Arrests In Nearly 4 Cents ... ,2000-04-24
How Could You Miss This Call. ,2000-04-04
Survey: National Average Down. ,2000-04-23
Professional Ion Professional. ,2000-04-20
Survey: National Average Pump Price Down Nearly 4 Cents A Gallon,2000-04-24
Average Gas Price Down Nearly 4 Cents. ,2000-04-24
Ational Average Gas Price Drops 4 Cents A Gallon ,2000-04-24
Survey: Pump Prices Plummeting. ,2000-04-24
Sr.. Us Estimates Prices Averaging A Gallon For Summer. ... ,2000-04-07
The Pipeline Which Carries Sudan's Crude Oil To Port Bashair ,2000-05-01
The Vindicator ,2000-04-14
It's All About... Petroleum ,2000-04-26
Pump Prices Down 2.49 Cents. ,2000-04-10
Short Reports. ,2000-04-04
Warm Forecast Boosts Natural Gas Prices 3%. ,2000-04-29
False Arguments Against The Oilex. ,2000-05-23
Gas ,2000-05-08
3 Factors Blamed. In Rise Of Us. Gasoline Prices. World ... ,2000-05-17
Tremendous Boost For Export Earnings. ,2000-05-31
Oil Soars As Gasoline Fears... ,2000-05-26
Record-Journal ,2000-05-29
Oil Price Hikes Seen In June. ,2000-05-31
The National Oil Exchange Explained Clearly. ,2000-05-17
With Crude Prices On Rh Oil Producers Desperate To Find ... ,2000-05-23
Buying? Selling? Stress Relief In A Box! And It's Free. The ... ,2000-05-25
Price Gouging? Explanation Of Higher Gas Prices Lies With ,2000-07-08
Rising Gas Prices And Economics 101. ,2000-07-05
Kenneth Cffllton Scripts-Howard. ,2000-07-13
Nation World. Crude Oil Prices Drop 6 Percent. ,2000-07-06
How Can The Oil Companies Lose Profits? ,2000-07-07
"High Oil Costs Hurting Small Gas Dealers Aba Head, Others ... ",2000-07-13
Oil Prices Are A Contradiction In Pro. ,2000-07-13
Oil Prices Drop By 6%. Traders Dismiss Opec Warnings. ,2000-07-06
Philippine Daily Inquirer ,2000-07-01
Times-Union ,2000-07-10
Opec Backs Off Oil-Outout Boost. ,2000-07-19
News ,2000-07-02
Crude Oil Prices Soar As Opec Eases Output. ,2000-07-19
Opec Sees Need To Raise Output. ,2000-07-10
"Area Refineries Report Higher Profits After Years Of Losses, ",2000-07-11
Realistic National Energy Policy Needed. ,2000-07-18
Saudi Arabia Announces Increase In Oil Production The ... ,2000-07-04
Heating Oil Steady After Hint Of Shortage. Contract Prices ... ,2000-07-01
Workers Race To Halt Brazilian Oil Spill. ,2000-07-19
"Sources Say Saudis To Increase Production By 500,000 Barrels",2000-07-04
Prices Plummet As Saudi Arabia Signals An Increase In Crude ,2000-07-05
No Stopping Oil Prices. 20 Christians Massacred In Lanao Sur,2000-07-18
Oil Nbalance Forces May's Trade Deficit To $31 Billion ,2000-07-20
Oil Prices Best Not To Overallocate 401k Cheerios ... ,2000-07-17
Toledo Blade ,2000-07-05
How To Contact The Blade. ,2000-07-04
Oil Falls On Expectation Of More Saudi Supply. ,2000-07-06
"Opec Opposes Saudi Plan Libya, Iran, Iraq And Other Opec ... ",2000-07-06
Trade Deficit Widens To Record $31 Billion In May. ,2000-07-19
Trade Deficit Widens To Record $3 1 Billion In May. ,2000-07-19
Trade Deficit Sets New Record At $31 Billion ,2000-07-20
Trade Deficit At $31 Billion ,2000-07-20
31 Billion In May. Us Trade Deficit At Record High. I An ... ,2000-07-20
The Deseret News ,2000-07-11
Brazil's Iguacu River Coated With Oil Workers. Rs Race Race ,2000-07-19
Environmentalists Demand Plan Oil Spill Prevention Vital To ... ,2000-07-21
Daily News ,2000-07-22
Bishops Slam Cops For Violent. Oil.. 1st. Companies Jack Up. ,2000-07-26
Crude Prices Plunge On Saudis Planned Hike. ,2000-07-05
Law Of Supply And Demand To Turn In The Consumer's Favor,2000-07-09
News Sends Crude Oil Prices Down 4%. Signs Show That New ,2000-07-22
Oil Firms Raked In From 96. By Cynthia D. Balana ,2000-07-03
"Page 2 The Robeson Mid-Weekly, Wednesday, July 12, 2000. ",2000-07-12
Scott Witten. ,2000-07-09
Prices: Some Gain; Others Lose. ,2000-07-13
"Middle East. Extra Oil Headed To Market Soon, Gulf Official ... ",2000-07-08
Oil: Not Much Effect On Prices. ,2000-07-04
Crude Oil Prices Fall 6 Percent. Saudis Plan Production Hike. ,2000-07-01
Opec Objects To Saudi Plan To Pump More Oil. ,2000-07-03
Oil Prices Plummet 7 Percent. ,2000-07-05
Effort To Decrease Crude Prices. Saudis May Up Oil Production,2000-07-04
Crude Oil Prices May Drop. ,2000-07-05
Compare Our Kates. ,2000-07-19
Mexican President-Elect Vows Straight Talk With Us. ,2000-07-05
"Saudis To Push Oil Production Saudi A Rabia Plans To 500,000 ",2000-07-04
"Caracas, Venezuela. Opec President Warns Of Oil Price Collapse",2000-07-31
Allegheny Times ,2000-07-06
"Donna Ristow. Lake Havasu Ave. Ave, Sit. Wow Is. Call For An ",2000-07-18
Oil Prices Plunge On Saudi Plan To Boost Production ,2000-07-06
Daily News ,2000-07-14
Workers Race To Keep Oil Spill From Towns. ,2000-07-19
Trade Deficit Hits $31 Billion In May. ,2000-07-20
Nigeria Pipeline Disaster Kills Villagers. ,2000-07-11
"9,000 Gallons Of Oil Spills Into Narragansett. Buy ",2000-07-06
"Use Less Oil, America. ",2000-07-10
Taking The Heat Off Heating Oil Prices. ,2000-07-12
Saudis Plan To Increase Flow Of Oil. Aim Is To Cut Price Of ... ,2000-07-04
